Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Itu anak udah gede jadi apasih bar,Itu anak udah gede jadi apasih bar,itu anak udah gede jadi apasih bar,"['itu', 'anak', 'udah', 'gede', 'jadi', 'apasih', 'bar']","['itu', 'anak', 'udah', 'gede', 'jadi', 'apasih', 'bar']","['anak', 'udah', 'gede', 'apasih', 'bar']","['anak', 'udah', 'gede', 'apasih', 'bar']",anak udah gede apasih bar
Semoga Gubernur & Polisi cepat bertindak,Semoga Gubernur Polisi cepat bertindak,semoga gubernur polisi cepat bertindak,"['semoga', 'gubernur', 'polisi', 'cepat', 'bertindak']","['semoga', 'gubernur', 'polisi', 'cepat', 'bertindak']","['semoga', 'gubernur', 'polisi', 'cepat', 'bertindak']","['moga', 'gubernur', 'polisi', 'cepat', 'tindak']",moga gubernur polisi cepat tindak
"jngan dikasi hnya minta maaf, harus di proses hukum apapun alasannya😡😡",jngan dikasi hnya minta maaf harus di proses hukum apapun alasannya,jngan dikasi hnya minta maaf harus di proses hukum apapun alasannya,"['jngan', 'dikasi', 'hnya', 'minta', 'maaf', 'harus', 'di', 'proses', 'hukum', 'apapun', 'alasannya']","['jngan', 'dikasi', 'hnya', 'minta', 'maaf', 'harus', 'di', 'proses', 'hukum', 'apapun', 'alasannya']","['jngan', 'dikasi', 'hnya', 'maaf', 'proses', 'hukum', 'apapun', 'alasannya']","['jngan', 'kasi', 'hnya', 'maaf', 'proses', 'hukum', 'apa', 'alas']",jngan kasi hnya maaf proses hukum apa alas
Para guru jangan cuci tangan dong ... Mereka ikut bertanggungjawab juga atas semua kerusakan moral siswa didiknya ...,Para guru jangan cuci tangan dong Mereka ikut bertanggungjawab juga atas semua kerusakan moral siswa didiknya,para guru jangan cuci tangan dong mereka ikut bertanggungjawab juga atas semua kerusakan moral siswa didiknya,"['para', 'guru', 'jangan', 'cuci', 'tangan', 'dong', 'mereka', 'ikut', 'bertanggungjawab', 'juga', 'atas', 'semua', 'kerusakan', 'moral', 'siswa', 'didiknya']","['para', 'guru', 'jangan', 'cuci', 'tangan', 'dong', 'mereka', 'ikut', 'bertanggungjawab', 'juga', 'atas', 'semua', 'kerusakan', 'moral', 'siswa', 'didiknya']","['guru', 'cuci', 'tangan', 'bertanggungjawab', 'kerusakan', 'moral', 'siswa', 'didiknya']","['guru', 'cuci', 'tangan', 'bertanggungjawab', 'rusa', 'moral', 'siswa', 'didik']",guru cuci tangan bertanggungjawab rusa moral siswa didik
USUT TUNTAS!!!!!!,USUT TUNTAS,usut tuntas,"['usut', 'tuntas']","['usut', 'tuntas']","['usut', 'tuntas']","['usut', 'tuntas']",usut tuntas
"Pliss lah ya untuk UUD anak di bawah umur kyak nya wajib di ganti,krna anak jaman sekarang nggk mandang umur baik yg masih SD,SMP,SMA semua sama harus di tindak tegas supaya tidak ada lagi perundungan. Krna perundungan ini akibat nya fatal loh bisa jdi si anak kena gangguan mental krna ulah pelaku",Pliss lah ya untuk UUD anak di bawah umur kyak nya wajib di ganti krna anak jaman sekarang nggk mandang umur baik yg masih SD SMP SMA semua sama harus di tindak tegas supaya tidak ada lagi perundungan Krna perundungan ini akibat nya fatal loh bisa jdi si anak kena gangguan mental krna ulah pelaku,pliss lah ya untuk uud anak di bawah umur kyak nya wajib di ganti krna anak jaman sekarang nggk mandang umur baik yg masih sd smp sma semua sama harus di tindak tegas supaya tidak ada lagi perundungan krna perundungan ini akibat nya fatal loh bisa jdi si anak kena gangguan mental krna ulah pelaku,"['pliss', 'lah', 'ya', 'untuk', 'uud', 'anak', 'di', 'bawah', 'umur', 'kyak', 'nya', 'wajib', 'di', 'ganti', 'krna', 'anak', 'jaman', 'sekarang', 'nggk', 'mandang', 'umur', 'baik', 'yg', 'masih', 'sd', 'smp', 'sma', 'semua', 'sama', 'harus', 'di', 'tindak', 'tegas', 'supaya', 'tidak', 'ada', 'lagi', 'perundungan', 'krna', 'perundungan', 'ini', 'akibat', 'nya', 'fatal', 'loh', 'bisa', 'jdi', 'si', 'anak', 'kena', 'gangguan', 'mental', 'krna', 'ulah', 'pelaku']","['pliss', 'lah', 'ya', 'untuk', 'uud', 'anak', 'di', 'bawah', 'umur', 'kyak', 'nya', 'wajib', 'di', 'ganti', 'krna', 'anak', 'jaman', 'sekarang', 'nggk', 'mandang', 'umur', 'baik', 'yang', 'masih', 'sd', 'smp', 'sma', 'semua', 'sama', 'harus', 'di', 'tindak', 'tegas', 'supaya', 'tidak', 'ada', 'lagi', 'perundungan', 'krna', 'perundungan', 'ini', 'akibat', 'nya', 'fatal', 'loh', 'bisa', 'jadi', 'si', 'anak', 'kena', 'gangguan', 'mental', 'krna', 'ulah', 'pelaku']","['pliss', 'ya', 'uud', 'anak', 'umur', 'kyak', 'nya', 'wajib', 'ganti', 'krna', 'anak', 'jaman', 'nggk', 'mandang', 'umur', 'sd', 'smp', 'sma', 'tindak', 'perundungan', 'krna', 'perundungan', 'akibat', 'nya', 'fatal', 'loh', 'si', 'anak', 'kena', 'gangguan', 'mental', 'krna', 'ulah', 'pelaku']","['pliss', 'ya', 'uud', 'anak', 'umur', 'kyak', 'nya', 'wajib', 'ganti', 'krna', 'anak', 'jaman', 'nggk', 'mandang', 'umur', 'sd', 'smp', 'sma', 'tindak', 'rundung', 'krna', 'rundung', 'akibat', 'nya', 'fatal', 'loh', 'si', 'anak', 'kena', 'ganggu', 'mental', 'krna', 'ulah', 'laku']",pliss ya uud anak umur kyak nya wajib ganti krna anak jaman nggk mandang umur sd smp sma tindak rundung krna rundung akibat nya fatal loh si anak kena ganggu mental krna ulah laku
blaklist aja nama nya di smw sekolah 🤬🤬🤬,blaklist aja nama nya di smw sekolah,blaklist aja nama nya di smw sekolah,"['blaklist', 'aja', 'nama', 'nya', 'di', 'smw', 'sekolah']","['blaklist', 'aja', 'nama', 'nya', 'di', 'smw', 'sekolah']","['blaklist', 'aja', 'nama', 'nya', 'smw', 'sekolah']","['blaklist', 'aja', 'nama', 'nya', 'smw', 'sekolah']",blaklist aja nama nya smw sekolah
@yusupalkausar @alsan1710 aya jagoan,aya jagoan,aya jagoan,"['aya', 'jagoan']","['aya', 'jagoan']","['aya', 'jagoan']","['aya', 'jago']",aya jago
"Astaghfirullaah apa lagi inii ya Allaah, isi berita indonesia kalau bukan pembunuhan kok ya perundungan...krisis moral dan mental banget bangsa ini :(((",Astaghfirullaah apa lagi inii ya Allaah isi berita indonesia kalau bukan pembunuhan kok ya perundungan krisis moral dan mental banget bangsa ini,astaghfirullaah apa lagi inii ya allaah isi berita indonesia kalau bukan pembunuhan kok ya perundungan krisis moral dan mental banget bangsa ini,"['astaghfirullaah', 'apa', 'lagi', 'inii', 'ya', 'allaah', 'isi', 'berita', 'indonesia', 'kalau', 'bukan', 'pembunuhan', 'kok', 'ya', 'perundungan', 'krisis', 'moral', 'dan', 'mental', 'banget', 'bangsa', 'ini']","['astaghfirullaah', 'apa', 'lagi', 'inii', 'ya', 'allaah', 'isi', 'berita', 'indonesia', 'kalau', 'bukan', 'pembunuhan', 'kok', 'ya', 'perundungan', 'krisis', 'moral', 'dan', 'mental', 'banget', 'bangsa', 'ini']","['astaghfirullaah', 'inii', 'ya', 'allaah', 'isi', 'berita', 'indonesia', 'pembunuhan', 'ya', 'perundungan', 'krisis', 'moral', 'mental', 'banget', 'bangsa']","['astaghfirullaah', 'ini', 'ya', 'allaah', 'isi', 'berita', 'indonesia', 'bunuh', 'ya', 'rundung', 'krisis', 'moral', 'mental', 'banget', 'bangsa']",astaghfirullaah ini ya allaah isi berita indonesia bunuh ya rundung krisis moral mental banget bangsa
"Nah yg bgini2 nih perlu d bully ulang, persetan dg umur atau harus bgini bgitu, klo jd tersangka pembully ya harus di bully dg lebih parah lagi, persetan ilmu anak dll, hukum rimba perlu banget di pakek sma bentukan tersabgka pembully",Nah yg bgini nih perlu bully ulang persetan dg umur atau harus bgini bgitu klo jd tersangka pembully ya harus di bully dg lebih parah lagi persetan ilmu anak dll hukum rimba perlu banget di pakek sma bentukan tersabgka pembully,nah yg bgini nih perlu bully ulang persetan dg umur atau harus bgini bgitu klo jd tersangka pembully ya harus di bully dg lebih parah lagi persetan ilmu anak dll hukum rimba perlu banget di pakek sma bentukan tersabgka pembully,"['nah', 'yg', 'bgini', 'nih', 'perlu', 'bully', 'ulang', 'persetan', 'dg', 'umur', 'atau', 'harus', 'bgini', 'bgitu', 'klo', 'jd', 'tersangka', 'pembully', 'ya', 'harus', 'di', 'bully', 'dg', 'lebih', 'parah', 'lagi', 'persetan', 'ilmu', 'anak', 'dll', 'hukum', 'rimba', 'perlu', 'banget', 'di', 'pakek', 'sma', 'bentukan', 'tersabgka', 'pembully']","['nah', 'yang', 'bgini', 'ini', 'perlu', 'bully', 'ulang', 'persetan', 'dengan', 'umur', 'atau', 'harus', 'bgini', 'bgitu', 'kalau', 'jadi', 'tersangka', 'pembully', 'ya', 'harus', 'di', 'bully', 'dengan', 'lebih', 'parah', 'lagi', 'persetan', 'ilmu', 'anak', 'dll', 'hukum', 'rimba', 'perlu', 'banget', 'di', 'pakek', 'sma', 'bentukan', 'tersabgka', 'pembully']","['bgini', 'bully', 'ulang', 'persetan', 'umur', 'bgini', 'bgitu', 'tersangka', 'pembully', 'ya', 'bully', 'parah', 'persetan', 'ilmu', 'anak', 'dll', 'hukum', 'rimba', 'banget', 'pakek', 'sma', 'bentukan', 'tersabgka', 'pembully']","['bgini', 'bully', 'ulang', 'persetan', 'umur', 'bgini', 'bgitu', 'sangka', 'pembully', 'ya', 'bully', 'parah', 'persetan', 'ilmu', 'anak', 'dll', 'hukum', 'rimba', 'banget', 'pakek', 'sma', 'bentuk', 'tersabgka', 'pembully']",bgini bully ulang persetan umur bgini bgitu sangka pembully ya bully parah persetan ilmu anak dll hukum rimba banget pakek sma bentuk tersabgka pembully
"@polres.cianjur jgn biarkan ini dan jgj lagi damai2, kebiasaan anak2 kita ini kurang ajar krn selalu damai dan orang tua selalu mengurus anaknya agar damai. Apalgi orang tua pejabat, polisi pun tdk tegas menindak dan itu fenomena umum. Minta tolong di tindak tegas anak2 ini. Ini cikal bakal akan merusak sosial kita",cianjur jgn biarkan ini dan jgj lagi damai kebiasaan anak kita ini kurang ajar krn selalu damai dan orang tua selalu mengurus anaknya agar damai Apalgi orang tua pejabat polisi pun tdk tegas menindak dan itu fenomena umum Minta tolong di tindak tegas anak ini Ini cikal bakal akan merusak sosial kita,cianjur jgn biarkan ini dan jgj lagi damai kebiasaan anak kita ini kurang ajar krn selalu damai dan orang tua selalu mengurus anaknya agar damai apalgi orang tua pejabat polisi pun tdk tegas menindak dan itu fenomena umum minta tolong di tindak tegas anak ini ini cikal bakal akan merusak sosial kita,"['cianjur', 'jgn', 'biarkan', 'ini', 'dan', 'jgj', 'lagi', 'damai', 'kebiasaan', 'anak', 'kita', 'ini', 'kurang', 'ajar', 'krn', 'selalu', 'damai', 'dan', 'orang', 'tua', 'selalu', 'mengurus', 'anaknya', 'agar', 'damai', 'apalgi', 'orang', 'tua', 'pejabat', 'polisi', 'pun', 'tdk', 'tegas', 'menindak', 'dan', 'itu', 'fenomena', 'umum', 'minta', 'tolong', 'di', 'tindak', 'tegas', 'anak', 'ini', 'ini', 'cikal', 'bakal', 'akan', 'merusak', 'sosial', 'kita']","['cianjur', 'jangan', 'biarkan', 'ini', 'dan', 'jgj', 'lagi', 'damai', 'kebiasaan', 'anak', 'kita', 'ini', 'kurang', 'ajar', 'karena', 'selalu', 'damai', 'dan', 'orang', 'tua', 'selalu', 'mengurus', 'anaknya', 'agar', 'damai', 'apalgi', 'orang', 'tua', 'pejabat', 'polisi', 'pun', 'tidak', 'tegas', 'menindak', 'dan', 'itu', 'fenomena', 'umum', 'minta', 'tolong', 'di', 'tindak', 'tegas', 'anak', 'ini', 'ini', 'cikal', 'bakal', 'akan', 'merusak', 'sosial', 'kita']","['cianjur', 'biarkan', 'jgj', 'damai', 'kebiasaan', 'anak', 'ajar', 'damai', 'orang', 'tua', 'mengurus', 'anaknya', 'damai', 'apalgi', 'orang', 'tua', 'pejabat', 'polisi', 'menindak', 'fenomena', 'tolong', 'tindak', 'anak', 'cikal', 'merusak', 'sosial']","['cianjur', 'biar', 'jgj', 'damai', 'biasa', 'anak', 'ajar', 'damai', 'orang', 'tua', 'urus', 'anak', 'damai', 'apalgi', 'orang', 'tua', 'jabat', 'polisi', 'tindak', 'fenomena', 'tolong', 'tindak', 'anak', 'cikal', 'rusak', 'sosial']",cianjur biar jgj damai biasa anak ajar damai orang tua urus anak damai apalgi orang tua jabat polisi tindak fenomena tolong tindak anak cikal rusak sosial
"Lagu ya kaya anj, berani rame2 nanti kalo sendirii aja nyalinya ciut",Lagu ya kaya anj berani rame nanti kalo sendirii aja nyalinya ciut,lagu ya kaya anj berani rame nanti kalo sendirii aja nyalinya ciut,"['lagu', 'ya', 'kaya', 'anj', 'berani', 'rame', 'nanti', 'kalo', 'sendirii', 'aja', 'nyalinya', 'ciut']","['lagu', 'ya', 'kaya', 'anj', 'berani', 'rame', 'nanti', 'kalau', 'sendirii', 'aja', 'nyalinya', 'ciut']","['lagu', 'ya', 'kaya', 'anj', 'berani', 'rame', 'sendirii', 'aja', 'nyalinya', 'ciut']","['lagu', 'ya', 'kaya', 'anj', 'berani', 'rame', 'sendiri', 'aja', 'nyali', 'ciut']",lagu ya kaya anj berani rame sendiri aja nyali ciut
"Norak + kampungan sekarang dimana2 orang berlomba2 dengan prestasi membanggakan, tapi kalian  malah menji**kan😡🤬 moral rendah",Norak kampungan sekarang dimana orang berlomba dengan prestasi membanggakan tapi kalian malah menji kan moral rendah,norak kampungan sekarang dimana orang berlomba dengan prestasi membanggakan tapi kalian malah menji kan moral rendah,"['norak', 'kampungan', 'sekarang', 'dimana', 'orang', 'berlomba', 'dengan', 'prestasi', 'membanggakan', 'tapi', 'kalian', 'malah', 'menji', 'kan', 'moral', 'rendah']","['norak', 'kampungan', 'sekarang', 'dimana', 'orang', 'berlomba', 'dengan', 'prestasi', 'membanggakan', 'tapi', 'kalian', 'malah', 'menji', 'kan', 'moral', 'rendah']","['norak', 'kampungan', 'dimana', 'orang', 'berlomba', 'prestasi', 'membanggakan', 'menji', 'moral', 'rendah']","['norak', 'kampung', 'mana', 'orang', 'lomba', 'prestasi', 'bangga', 'menji', 'moral', 'rendah']",norak kampung mana orang lomba prestasi bangga menji moral rendah
"Ada nggak ya, organisasi yang bisa di bayar untuk memberantas bullying ni?",Ada nggak ya organisasi yang bisa di bayar untuk memberantas bullying ni,ada nggak ya organisasi yang bisa di bayar untuk memberantas bullying ni,"['ada', 'nggak', 'ya', 'organisasi', 'yang', 'bisa', 'di', 'bayar', 'untuk', 'memberantas', 'bullying', 'ni']","['ada', 'nggak', 'ya', 'organisasi', 'yang', 'bisa', 'di', 'bayar', 'untuk', 'memberantas', 'bullying', 'ni']","['nggak', 'ya', 'organisasi', 'bayar', 'memberantas', 'bullying', 'ni']","['nggak', 'ya', 'organisasi', 'bayar', 'berantas', 'bullying', 'ni']",nggak ya organisasi bayar berantas bullying ni
Si norak dateng lagi... Dikira nge bully oke kali ya? Sampah tau,Si norak dateng lagi Dikira nge bully oke kali ya Sampah tau,si norak dateng lagi dikira nge bully oke kali ya sampah tau,"['si', 'norak', 'dateng', 'lagi', 'dikira', 'nge', 'bully', 'oke', 'kali', 'ya', 'sampah', 'tau']","['si', 'norak', 'dateng', 'lagi', 'dikira', 'nge', 'bully', 'oke', 'kali', 'ya', 'sampah', 'tau']","['si', 'norak', 'dateng', 'nge', 'bully', 'oke', 'kali', 'ya', 'sampah', 'tau']","['si', 'norak', 'dateng', 'nge', 'bully', 'oke', 'kali', 'ya', 'sampah', 'tau']",si norak dateng nge bully oke kali ya sampah tau
"Apakah yang lagi duduk itu anjing spesies baru , ?",Apakah yang lagi duduk itu anjing spesies baru,apakah yang lagi duduk itu anjing spesies baru,"['apakah', 'yang', 'lagi', 'duduk', 'itu', 'anjing', 'spesies', 'baru']","['apakah', 'yang', 'lagi', 'duduk', 'itu', 'anjing', 'spesies', 'baru']","['duduk', 'anjing', 'spesies']","['duduk', 'anjing', 'spesies']",duduk anjing spesies
@iheng_dc kalakuan saha heng?,dc kalakuan saha heng,dc kalakuan saha heng,"['dc', 'kalakuan', 'saha', 'heng']","['dc', 'kalakuan', 'saha', 'heng']","['dc', 'kalakuan', 'saha', 'heng']","['dc', 'kalakuan', 'saha', 'heng']",dc kalakuan saha heng
"Makin banyak yg model bgni pak @nadiemmakarim @jokowi @dpr_ri. Tolong ini bagaimana anak bangsa Indonesia??? Selamatkan pak. Orangtua sekolahin anak mati2an cari uang, tapi d luar bgni??? 😭😭😭 Tolong anak2 SOK JANGOAN NEON bgni enaknya d apain? Penjara ? Aniaya balik? D kasih buat jd umpan makan buaya? Apa gmn??? Capek + sedih + prihatin + malu + kesel + miris liat dan baca berita kasus nya bgni semuaaa. Kejahatan yg d lakukan anak2 yg katanya d bawah umur, masih sekolah. Tapi perilakunya spt Preman dan Penjahat ???? Indonesia Darurat kasus anak2 d bawah umur",Makin banyak yg model bgni pak ri Tolong ini bagaimana anak bangsa Indonesia Selamatkan pak Orangtua sekolahin anak matian cari uang tapi luar bgni Tolong anak SOK JANGOAN NEON bgni enaknya apain Penjara Aniaya balik kasih buat jd umpan makan buaya Apa gmn Capek sedih prihatin malu kesel miris liat dan baca berita kasus nya bgni semuaa Kejahatan yg lakukan anak yg katanya bawah umur masih sekolah Tapi perilakunya spt Preman dan Penjahat Indonesia Darurat kasus anak bawah umur,makin banyak yg model bgni pak ri tolong ini bagaimana anak bangsa indonesia selamatkan pak orangtua sekolahin anak matian cari uang tapi luar bgni tolong anak sok jangoan neon bgni enaknya apain penjara aniaya balik kasih buat jd umpan makan buaya apa gmn capek sedih prihatin malu kesel miris liat dan baca berita kasus nya bgni semuaa kejahatan yg lakukan anak yg katanya bawah umur masih sekolah tapi perilakunya spt preman dan penjahat indonesia darurat kasus anak bawah umur,"['makin', 'banyak', 'yg', 'model', 'bgni', 'pak', 'ri', 'tolong', 'ini', 'bagaimana', 'anak', 'bangsa', 'indonesia', 'selamatkan', 'pak', 'orangtua', 'sekolahin', 'anak', 'matian', 'cari', 'uang', 'tapi', 'luar', 'bgni', 'tolong', 'anak', 'sok', 'jangoan', 'neon', 'bgni', 'enaknya', 'apain', 'penjara', 'aniaya', 'balik', 'kasih', 'buat', 'jd', 'umpan', 'makan', 'buaya', 'apa', 'gmn', 'capek', 'sedih', 'prihatin', 'malu', 'kesel', 'miris', 'liat', 'dan', 'baca', 'berita', 'kasus', 'nya', 'bgni', 'semuaa', 'kejahatan', 'yg', 'lakukan', 'anak', 'yg', 'katanya', 'bawah', 'umur', 'masih', 'sekolah', 'tapi', 'perilakunya', 'spt', 'preman', 'dan', 'penjahat', 'indonesia', 'darurat', 'kasus', 'anak', 'bawah', 'umur']","['makin', 'banyak', 'yang', 'model', 'bgni', 'pak', 'ri', 'tolong', 'ini', 'bagaimana', 'anak', 'bangsa', 'indonesia', 'selamatkan', 'pak', 'orangtua', 'sekolahin', 'anak', 'matian', 'cari', 'uang', 'tapi', 'luar', 'bgni', 'tolong', 'anak', 'sok', 'jangoan', 'neon', 'bgni', 'enaknya', 'apain', 'penjara', 'aniaya', 'balik', 'kasih', 'buat', 'jadi', 'umpan', 'makan', 'buaya', 'apa', 'gmn', 'capek', 'sedih', 'prihatin', 'malu', 'kesel', 'miris', 'liat', 'dan', 'baca', 'berita', 'kasus', 'nya', 'bgni', 'semuaa', 'kejahatan', 'yang', 'lakukan', 'anak', 'yang', 'katanya', 'bawah', 'umur', 'masih', 'sekolah', 'tapi', 'perilakunya', 'seperti', 'preman', 'dan', 'penjahat', 'indonesia', 'darurat', 'kasus', 'anak', 'bawah', 'umur']","['model', 'bgni', 'ri', 'tolong', 'anak', 'bangsa', 'indonesia', 'selamatkan', 'orangtua', 'sekolahin', 'anak', 'matian', 'cari', 'uang', 'bgni', 'tolong', 'anak', 'sok', 'jangoan', 'neon', 'bgni', 'enaknya', 'apain', 'penjara', 'aniaya', 'kasih', 'umpan', 'makan', 'buaya', 'gmn', 'capek', 'sedih', 'prihatin', 'malu', 'kesel', 'miris', 'liat', 'baca', 'berita', 'nya', 'bgni', 'semuaa', 'kejahatan', 'lakukan', 'anak', 'umur', 'sekolah', 'perilakunya', 'preman', 'penjahat', 'indonesia', 'darurat', 'anak', 'umur']","['model', 'bgni', 'ri', 'tolong', 'anak', 'bangsa', 'indonesia', 'selamat', 'orangtua', 'sekolahin', 'anak', 'mati', 'cari', 'uang', 'bgni', 'tolong', 'anak', 'sok', 'jangoan', 'neon', 'bgni', 'enak', 'apain', 'penjara', 'aniaya', 'kasih', 'umpan', 'makan', 'buaya', 'gmn', 'capek', 'sedih', 'prihatin', 'malu', 'kesel', 'miris', 'liat', 'baca', 'berita', 'nya', 'bgni', 'semuaa', 'jahat', 'laku', 'anak', 'umur', 'sekolah', 'perilaku', 'preman', 'jahat', 'indonesia', 'darurat', 'anak', 'umur']",model bgni ri tolong anak bangsa indonesia selamat orangtua sekolahin anak mati cari uang bgni tolong anak sok jangoan neon bgni enak apain penjara aniaya kasih umpan makan buaya gmn capek sedih prihatin malu kesel miris liat baca berita nya bgni semuaa jahat laku anak umur sekolah perilaku preman jahat indonesia darurat anak umur
Trus tindakan pemerintah gmn ?,Trus tindakan pemerintah gmn,trus tindakan pemerintah gmn,"['trus', 'tindakan', 'pemerintah', 'gmn']","['terus', 'tindakan', 'pemerintah', 'gmn']","['tindakan', 'pemerintah', 'gmn']","['tindak', 'perintah', 'gmn']",tindak perintah gmn
"Jangan jadi hal biasa deh yang begini2, mana penengak hukum ini, ngga mungkin ngga nonton vt ini",Jangan jadi hal biasa deh yang begini mana penengak hukum ini ngga mungkin ngga nonton vt ini,jangan jadi hal biasa deh yang begini mana penengak hukum ini ngga mungkin ngga nonton vt ini,"['jangan', 'jadi', 'hal', 'biasa', 'deh', 'yang', 'begini', 'mana', 'penengak', 'hukum', 'ini', 'ngga', 'mungkin', 'ngga', 'nonton', 'vt', 'ini']","['jangan', 'jadi', 'hal', 'biasa', 'deh', 'yang', 'begini', 'mana', 'penengak', 'hukum', 'ini', 'ngga', 'mungkin', 'ngga', 'nonton', 'vt', 'ini']","['deh', 'penengak', 'hukum', 'ngga', 'ngga', 'nonton', 'vt']","['deh', 'tengak', 'hukum', 'ngga', 'ngga', 'nonton', 'vt']",deh tengak hukum ngga ngga nonton vt
"penjarakan anak kurang ajar bgni biar jadi pelajaran jg buat yg lainnya, jgn cuman materai, ini sdh percobaan pembunuhan nendang di wajah",penjarakan anak kurang ajar bgni biar jadi pelajaran jg buat yg lainnya jgn cuman materai ini sdh percobaan pembunuhan nendang di wajah,penjarakan anak kurang ajar bgni biar jadi pelajaran jg buat yg lainnya jgn cuman materai ini sdh percobaan pembunuhan nendang di wajah,"['penjarakan', 'anak', 'kurang', 'ajar', 'bgni', 'biar', 'jadi', 'pelajaran', 'jg', 'buat', 'yg', 'lainnya', 'jgn', 'cuman', 'materai', 'ini', 'sdh', 'percobaan', 'pembunuhan', 'nendang', 'di', 'wajah']","['penjarakan', 'anak', 'kurang', 'ajar', 'bgni', 'biar', 'jadi', 'pelajaran', 'juga', 'buat', 'yang', 'lainnya', 'jangan', 'cuman', 'materai', 'ini', 'sudah', 'percobaan', 'pembunuhan', 'nendang', 'di', 'wajah']","['penjarakan', 'anak', 'ajar', 'bgni', 'biar', 'pelajaran', 'cuman', 'materai', 'percobaan', 'pembunuhan', 'nendang', 'wajah']","['penjara', 'anak', 'ajar', 'bgni', 'biar', 'ajar', 'cuman', 'materai', 'coba', 'bunuh', 'nendang', 'wajah']",penjara anak ajar bgni biar ajar cuman materai coba bunuh nendang wajah
@dimtile @mendayudayu inget di kolong tol dapet duit di kalkulator 😂,inget di kolong tol dapet duit di kalkulator,inget di kolong tol dapet duit di kalkulator,"['inget', 'di', 'kolong', 'tol', 'dapet', 'duit', 'di', 'kalkulator']","['inget', 'di', 'kolong', 'tol', 'dapet', 'duit', 'di', 'kalkulator']","['inget', 'kolong', 'tol', 'dapet', 'duit', 'kalkulator']","['inget', 'kolong', 'tol', 'dapet', 'duit', 'kalkulator']",inget kolong tol dapet duit kalkulator
"Tar punya anak, anak lu dipukulin balik men😅",Tar punya anak anak lu dipukulin balik men,tar punya anak anak lu dipukulin balik men,"['tar', 'punya', 'anak', 'anak', 'lu', 'dipukulin', 'balik', 'men']","['nanti', 'punya', 'anak', 'anak', 'kamu', 'dipukulin', 'balik', 'men']","['anak', 'anak', 'dipukulin', 'men']","['anak', 'anak', 'dipukulin', 'men']",anak anak dipukulin men
